id,FirstName,LastName,Biography,Link
2652,Jacob,Matham,"Dutch, 1571 - 1631",https://web.archive.org/web/20121010195435/http://www.nga.gov/cgi-bin/tsearch?artistid=2652
2653,Theodor,Matham,"Dutch, 1605/1606 - 1676",https://web.archive.org/web/20121010195435/http://www.nga.gov/cgi-bin/tsearch?artistid=2653
34735,"Workshop of Jacob",Matham,"Dutch, c.1598",https://web.archive.org/web/20121010195435/http://www.nga.gov/cgi-bin/tsearch?artistid=34735
7818,Arthur,Mathews,"American, active c. 1935",https://web.archive.org/web/20121010195435/http://www.nga.gov/cgi-bin/tsearch?artistid=7818
4936,Morton,Mathews,"British, born 1866",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=4936
4937,"Georg Alexander",Mathey,"German, born 1876",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=4937
16908,Paul,Mathey,"French, 1844 - 1929",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=16908
4938,Jean,Mathieu,"French, 1749 - 1815",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=4938
4939,Matinet,"","French, active late 18th century",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=4939
1706,Henri,Matisse,"French, 1869 - 1954",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=1706
7817,Frances,Matsubara,"American, active c. 1935",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=7817
35574,Shunzo,Matsuda,Japanese,https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=35574
4940,Takesada,Matsutani,"Japanese, born 1937",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=4940
6268,Cornelius,Matsys,"Flemish, 1508 or before - 1580 or after",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=6268
1690,Quentin,Matsys,"Netherlandish, 1466 - 1530",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=1690
1707,Matta,"","Chilean, 1911 - 2002",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=1707
10427,"John Sebastian",Matta,"American, 1943 - 1976",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=10427
1707,"Roberto Sebastian Antonio Echaurren",Matta,"Chilean, 1911 - 2002",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=1707
31178,Gordon,Matta-Clark,"American, 1943 - 1978",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=31178
4677,"Matteo di ser Cambio di Bettolo","","Italian, active 1377 - 1424 or before",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=4677
35093,"Wanda Miller",Matthews,"American, 1930 - 2001",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=35093
22740,Emil,Matthieu,"Swiss, active 20th century",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=22740
4941,Charles,Mattox,"American, born 1910",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=4941
7819,John,Matulis,"American, 1910 - 2000",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=7819
25833,Jan,Matulka,"American, 1890 - 1972",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=25833
22915,Maxime,Maufra,"French, 1861 - 1918",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=22915
22915,Maxime-Camille-Louis,Maufra,"French, 1861 - 1918",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=22915
21707,Jean,Mauger,"French, c. 1648 - 1722",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=21707
13000,"William Somerset",Maugham,"British, 1874 - 1965",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=13000
21051,"Franz Anton",Maulbertsch,"Austrian, 1724 - 1796",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=21051
21051,Maulpertsch,"","Austrian, 1724 - 1796",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=21051
4942,Henri,Mauperche,"French, c. 1602 - 1686",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=4942
21225,Paul,Maupin,"",https://web.archive.org/web/20121010195632/http://www.nga.gov/cgi-bin/tsearch?artistid=21225
4943,Charles,Maurand,"French, active 1863/1881",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=4943
21675,"Alfred H.",Maurer,"American, 1868 - 1932",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=21675
2606,Christoph,Maurer,"Swiss, 1558 - 1614",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=2606
7820,Frank,Maurer,"American, active c. 1935",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=7820
17821,K.,Maurer,"French, active 1890s",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=17821
35079,"Alfred Paul",Maurice,"American, born 1921",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=35079
4944,Charles,Maurin,"French, 1856 - 1914",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=4944
23427,Alessandro,Mauro,"Italian, active 1709 - 1748",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=23427
5956,Anton,Mauve,"Dutch, 1838 - 1888",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=5956
5710,Thijs,Mauve,"Dutch, born 1915",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=5710
7821,Mauvell,"","American, active c. 1935",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=7821
4945,Merritt,Mauzey,"American, 1898 - 1975",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=4945
10143,Chryssa,Mavromichali,"Greek, born 1933",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=10143
7822,"Ada V.",May,"American, active c. 1935",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=7822
34599,Elizabeth,"Bright Mayer","American, 1924 - 2006",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=34599
7823,Bena,Mayer,"American, active c. 1935",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=7823
5594,"Frederick W.",Mayhew,"American, 1785 - 1854",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=5594
11541,John,Mayhew,"British, 1736 - 1811",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=11541
33082,Richard,Mayhew,"American, born 1924",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=33082
32804,"Timothy David",Mayhew,"American, born 1952",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=32804
24685,Roger,Mayne,"British, born 1929",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=24685
12043,Barnaby,Mayor,"British, died 1744",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=12043
24236,"Johann Ulrich",Mayr,"German, 1630 - 1704",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=24236
5685,Peter,Mazell,"Irish (?), active 1761/1797",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=5685
6269,"François",Mazot,"French, active 17th century",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=6269
5795,Michael,Mazur,"American, 1935 - 2009",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=5795
7824,Stanislaw,Mazur,"American, 1903 - 1978",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=7824
7824,Stanley,Mazur,"American, 1903 - 1978",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=7824
28985,Vincenzo,Mazzi,"Italian, active 1748 - 1790",https://web.archive.org/web/20121010195819/http://www.nga.gov/cgi-bin/tsearch?artistid=28985
26978,"Agnolo di Domenico del",Mazziere,"Italian, 1466 - 1513",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=26978
26979,"Donnino di Domenico del",Mazziere,"Italian, 1460 - after 1515",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=26979
2673,"Francesco Girolamo",Mazzola,"Italian, 1503 - 1540",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=2673
2654,Girolamo,Mazzola-Bedoli,"Italian, c. 1500 - 1569",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=2654
19788,Francesco,Mazzoni,"Italian, active 1738/1759",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=19788
4946,Emilio,Mazzoni-Zarini,"Italian, 1869 - 1949",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=4946
2473,"Pier Francesco",Mazzucchelli,"Italian, 1573 - 1626",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=2473
6507,Giuseppe,Mazzuoli,"Italian, 1644 - 1725",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=6507
25809,James,McArdell,"British, c. 1729 - 1765",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=25809
7825,William,McAuley,"American, active c. 1935",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=7825
2655,James,McBey,"Scottish, 1883 - 1959",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=2655
7826,Hubbell,McBride,"American, active c. 1935",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=7826
34301,William,McBride,"American, 1912 - 1996",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=34301
6905,Jay,McCafferty,"American, born 1948",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=6905
7827,LeRoy,McCarrel,"American, active c. 1935",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=7827
28518,Edward,McCartan,"American, 1879 - 1947",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=28518
28518,"Edward Francis",McCartan,"American, 1879 - 1947",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=28518
7828,McCarthy,"","American, active c. 1935",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=7828
33055,Winsor,McCay,"American, 1869(?) - 1934",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=33055
33764,Robert,McChesney,"American, 1913 - 2008",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=33764
33765,"John Ward",McClellan,"American, 1908 - 1986",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=33765
5781,"Carter Mr. and Mrs.",McClelland,"American, 1913 - 2003",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=5781
30719,Heather,McClintock,American,https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=30719
33766,"William Ashby",McCloy,"American, 1913 - 2000",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=33766
33767,"Florence Elliott White",McClung,"American, 1896 - 1992",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=33767
10089,Allan,McCollum,"American, born 1944",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=10089
8245,Helen,McCollum,"American, active c. 1935",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=8245
7829,"J. Herman",McCollum,"American, active c. 1935",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=7829
7830,Inez,McCombs,"American, active c. 1935",https://web.archive.org/web/20121010195711/http://www.nga.gov/cgi-bin/tsearch?artistid=7830
7831,Orrie,McCombs,"American, active c. 1935",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=7831
33768,"Ira W.",McCool,"American, 1886 - 1979",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=33768
33669,"Anne Kutka",McCosh,"American, 1902 - 1994",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=33669
34249,"Alice Troxell",McCoun,"American, born 1888",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=34249
5929,Ann,McCoy,"American, born 1946",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=5929
34863,John,McCracken,"American, 1934 - 2011",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=34863
33769,John,McCrady,"American, 1911 - 1968",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=33769
33770,"Dorothy Westaby",McCray,"American, born 1915",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=33770
7832,James,McCreery,"American, active c. 1935",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=7832
23515,David,McDaniel,"American, born 1966",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=23515
7833,M.H.,McDowell,"American, active c. 1935",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=7833
34945,"Dorothy Layng",McEntee,"American, 1902 - 1990",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=34945
7834,Frank,McEntee,"American, active c. 1935",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=7834
2656,Ambrose,McEvoy,"British, 1878 - 1927",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=2656
2656,"Arthur Ambrose",McEvoy,"British, 1878 - 1927",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=2656
33771,"Eugene James",McFarland,"American, 1905 - 1955",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=33771
4947,James,McGarrell,"American, born 1930",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=4947
20931,Alexander,McGill,"Scottish, died 1734",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=20931
8020,"Eugene W.",McGill,"American, active c. 1935",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=8020
4948,Christine,McGinnis,"American, active 20th century",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=4948
7835,Raymond,McGough,"American, active c. 1935",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=7835
4949,"Robert F.",McGovern,"American, born 1933",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=4949
26038,James,McGowan,"active second half 20th century",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=26038
33772,"Hazel Fulton",McGraw,"American, born 1897",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=33772
33773,"Morgan C.",McIlhenney,"American, 1858 - 1904",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=33773
7161,William,McIlvanney,"Scottish, born 1936",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=7161
7836,Marjorie,McIntyre,"American, active c. 1935",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=7836
25907,Karoline,McKay,"active second half 20th century",https://web.archive.org/web/20121010195607/http://www.nga.gov/cgi-bin/tsearch?artistid=25907
33055,"Zenas Winsor",McKay,"American, 1869(?) - 1934",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=33055
5796,"Byron Gordon",McKeeby,"American, 1936 - 1984",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=5796
7838,James,McKenzie,"American, active c. 1935",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=7838
35063,"Mary Adeline",McKibbin,"American, active first half of 20th century",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=35063
33774,Miriam,McKinnie,"American, 1906 - 1987",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=33774
31556,Kelly,McLane,"American, born 1968",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=31556
4950,"John D.",McLaughlin,"American, 1898 - 1976",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=4950
7839,James,McLellan,"American, active c. 1935",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=7839
7840,Charles,McLoin,"American, active c. 1935",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=7840
35044,Mildred,McMillen,"American, 1884 - 1940",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=35044
6865,George,McNeil,"American, 1908 - 1995",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=6865
6865,"George J.",McNeil,"American, 1908 - 1995",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=6865
33775,"William Charles",McNulty,"American, 1884 - 1963",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=33775
7841,Vincent,McPharlin,"American, active c. 1935",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=7841
33776,Craig,McPherson,"American, born 1948",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=33776
25981,Edan,McPherson,"active second half 20th century",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=25981
30441,J.,McPherson,"American, active c. 1860s",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=30441
10726,Ron,McPherson,"",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=10726
33777,Blanche,McVeigh,"American, 1895 - 1970",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=33777
33778,"J. Jay",McVicker,"American, 1911 - 2004",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=33778
2190,Mea,"","Italian, active c. 1510 - 1520",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=2190
7842,Beamon,Meacham,"American, active c. 1935",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=7842
4951,"Roderick Fletcher",Mead,"American, 1900 - 1971",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=4951
34176,"Ruth Appleldoorn",Mead,"American, 1894 - 1994",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=34176
4952,"Jonathan Grant",Meader,"American, born 1943",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=4952
33098,George,Measom,"active 19th century",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=33098
34532,Meatyard,"",British,https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=34532
24687,"Ralph Eugene",Meatyard,"American, 1925 - 1972",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=24687
5501,Frank,Mechau,"American, 1904 - 1946",https://web.archive.org/web/20121010195425/http://www.nga.gov/cgi-bin/tsearch?artistid=5501
5501,"Frank Albert",Mechau,"American, 1904 - 1946",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=5501
15874,"Jacob Wilhelm",Mechau,"German, 1745 - 1808",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=15874
4953,"Christian von",Mechel,"Swiss, 1737 - 1817",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=4953
4954,"Israhel van",Meckenem,"German, c. 1445 - 1503",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=4954
4858,"Israhel van the Elder",Meckenem,"German, active c. 1450/1470",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=4858
4954,"Israhel van the Younger",Meckenem,"German, c. 1445 - 1503",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=4954
6589,Friedrich,Meckseper,"German, born 1936",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=6589
20173,"Medalist A.A.","","Italian, active second half 16th century",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=20173
2191,"Medalist of 1518","","French, active 1518",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=2191
5763,"Medalist of the Roman Emperors","","Italian, c. 1400 - 1469",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=5763
2188,"Medalist R.C.","","Italian, active second half 16th century",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=2188
2189,"Medalist T.R.","","Italian, active second half 16th century",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=2189
6874,"Medici Porcelain Factory","","Italian, 1574 - 1620",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=6874
34640,Anna,Medina,"American, active c. 2000",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=34640
30339,"John Baptiste de",Medina,"Flemish, 1659 - 1710",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=30339
10410,Sol,Mednick,"American, 1916 - 1970",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=10410
30768,Andrija,Medulic,"Italian, c. 1500 - 1563",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=30768
34445,"Giovanni Battista",Meduna,"Italian, born 1810",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=34445
4955,"Dean Jackson",Meeker,"American, born 1920",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=4955
30953,II,Meer,"Dutch, 1741 - 1822",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=30953
5997,"Jan van der","Meer II","Dutch, 1656 - 1705",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=5997
33779,"Joseph John Paul",Meert,"American, 1905 - 1989",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=33779
21034,John,Meheux,"British, active 1780s",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=21034
28766,Julie,Mehretu,"American, born 1970",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=28766
1710,Howard,Mehring,"American, 1931 - 1978",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=1710
1710,"Howard William",Mehring,"American, 1931 - 1978",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=1710
4956,Hans,Meid,"German, 1883 - 1957",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=4956
4957,Ludwig,Meidner,"German, 1884 - 1966",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=4957
30342,Melchior,Meier,"Swiss, active 1582",https://web.archive.org/web/20121010195718/http://www.nga.gov/cgi-bin/tsearch?artistid=30342
4789,"Georg M.",Meisch,"German, active c. 1780",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=4789
5634,Leo,Meissner,"American, 1895 - 1977",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=5634
2192,Jean-Louis-Ernest,Meissonier,"French, 1815 - 1891",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=2192
11364,"Juste Aurèle",Meissonnier,"French, 1693 - 1750",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=11364
4958,Georg,Meistermann,"German, born 1911",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=4958
29898,Alexandr,Melamid,"Russian, born 1945",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=29898
23108,Jennifer,Melby,"",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=23108
1711,Gari,Melchers,"American, 1860 - 1932",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=1711
1711,"Julius Gari",Melchers,"American, 1860 - 1932",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=1711
30768,Andrea,Meldolla,"Italian, c. 1500 - 1563",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=30768
24053,Luis,"Meléndez","Spanish, 1715 - 1780",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=24053
30164,"Arthur J.",Melhuish,"British, 1829 - 1895",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=30164
23926,"Jean René","Méliand","French, 1782 - 1831",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=23926
2193,Bartolommeo,Melioli,"Italian, 1448 - 1514",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=2193
2193,"Bartolommeo di Virgilio",Melioli,"Italian, 1448 - 1514",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=2193
27197,Jenn,Melko,"",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=27197
27082,Jennifer,Melko,"",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=27082
4959,Claude,Mellan,"French, 1598 - 1688",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=4959
